input_location,latitude,longitude,bbl,fireBattalion,censusTract2010,communityDistrict,report_date,borough,case_type,cases,individuals
5702 8 AVE,40.63710772603872,-74.00789068611863,3008500038,40, 104  ,307,12/31/2019,Brooklyn,ADULT FAMILY,11,25
5702 8 AVE,40.63710772603872,-74.00789068611863,3008500038,40, 104  ,307,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,36,127
5702 8 AVE,40.63710772603872,-74.00789068611863,3008500038,40, 104  ,307,12/31/2019,Brooklyn,SINGLE ADULT,67,67
1108 CORTELYOU RD,40.63972473984242,-73.96772979089626,3051540004,41, 526  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
1108 CORTELYOU RD,40.63972473984242,-73.96772979089626,3051540004,41, 526  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
1108 CORTELYOU RD,40.63972473984242,-73.96772979089626,3051540004,41, 526  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
1108 CORTELYOU RD,40.63972473984242,-73.96772979089626,3051540004,41, 526  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
1108 CORTELYOU RD,40.63972473984242,-73.96772979089626,3051540004,41, 526  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
1108 CORTELYOU RD,40.63972473984242,-73.96772979089626,3051540004,41, 526  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
29 E 28 ST,40.74387859101867,-73.98536981431363,1008580026,08,  74  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
29 E 28 ST,40.74387859101867,-73.98536981431363,1008580026,08,  74  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
29 E 28 ST,40.74387859101867,-73.98536981431363,1008580026,08,  74  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
120-31 131 ST,40.67448715730636,-73.8073988516899,4117550037,54, 818  ,410,12/31/2019,Queens,ADULT FAMILY,15,31
120-31 131 ST,40.67448715730636,-73.8073988516899,4117550037,54, 818  ,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
120-31 131 ST,40.67448715730636,-73.8073988516899,4117550037,54, 818  ,410,12/31/2019,Queens,SINGLE ADULT,63,63
120-31 131 ST,40.67448715730636,-73.8073988516899,4117550037,54, 818  ,410,12/31/2019,Queens,ADULT FAMILY,15,31
120-31 131 ST,40.67448715730636,-73.8073988516899,4117550037,54, 818  ,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
120-31 131 ST,40.67448715730636,-73.8073988516899,4117550037,54, 818  ,410,12/31/2019,Queens,SINGLE ADULT,63,63
502 W 143 ST,40.82420118397107,-73.94918057275287,1020740042,16, 229  ,109,12/31/2019,Manhattan,ADULT FAMILY,32,66
502 W 143 ST,40.82420118397107,-73.94918057275287,1020740042,16, 229  ,109,12/31/2019,Manhattan,FAMILY WITH CHILDREN,149,444
502 W 143 ST,40.82420118397107,-73.94918057275287,1020740042,16, 229  ,109,12/31/2019,Manhattan,SINGLE ADULT,199,199
502 W 143 ST,40.82420118397107,-73.94918057275287,1020740042,16, 229  ,109,12/31/2019,Manhattan,ADULT FAMILY,32,66
502 W 143 ST,40.82420118397107,-73.94918057275287,1020740042,16, 229  ,109,12/31/2019,Manhattan,FAMILY WITH CHILDREN,149,444
502 W 143 ST,40.82420118397107,-73.94918057275287,1020740042,16, 229  ,109,12/31/2019,Manhattan,SINGLE ADULT,199,199
773 MONROE ST,40.68834818001826,-73.9256010696857,3016380073,37, 385  ,303,12/31/2019,Brooklyn,ADULT FAMILY,69,144
773 MONROE ST,40.68834818001826,-73.9256010696857,3016380073,37, 385  ,303,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,362,1128
773 MONROE ST,40.68834818001826,-73.9256010696857,3016380073,37, 385  ,303,12/31/2019,Brooklyn,SINGLE ADULT,487,487
773 MONROE ST,40.68834818001826,-73.9256010696857,3016380073,37, 385  ,303,12/31/2019,Brooklyn,ADULT FAMILY,69,144
773 MONROE ST,40.68834818001826,-73.9256010696857,3016380073,37, 385  ,303,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,362,1128
773 MONROE ST,40.68834818001826,-73.9256010696857,3016380073,37, 385  ,303,12/31/2019,Brooklyn,SINGLE ADULT,487,487
2844 W 15 ST,40.578090882423126,-73.9828970207964,3070220027,43, 348  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2844 W 15 ST,40.578090882423126,-73.9828970207964,3070220027,43, 348  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2844 W 15 ST,40.578090882423126,-73.9828970207964,3070220027,43, 348  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
218-22 97TH AVE,40.71706097489696,-73.73653495649225,NA,53, 568  ,413,12/31/2019,Queens,ADULT FAMILY,33,70
218-22 97TH AVE,40.71706097489696,-73.73653495649225,NA,53, 568  ,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
218-22 97TH AVE,40.71706097489696,-73.73653495649225,NA,53, 568  ,413,12/31/2019,Queens,SINGLE ADULT,172,172
218-22 97TH AVE,40.71706097489696,-73.73653495649225,NA,53, 568  ,413,12/31/2019,Queens,ADULT FAMILY,33,70
218-22 97TH AVE,40.71706097489696,-73.73653495649225,NA,53, 568  ,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
218-22 97TH AVE,40.71706097489696,-73.73653495649225,NA,53, 568  ,413,12/31/2019,Queens,SINGLE ADULT,172,172
EXIT 12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071 GRANT AVE,40.83044034755179,-73.9168383875116,2024510026,17, 18101,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1071 GRANT AVE,40.83044034755179,-73.9168383875116,2024510026,17, 18101,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1071 GRANT AVE,40.83044034755179,-73.9168383875116,2024510026,17, 18101,204,12/31/2019,Bronx,SINGLE ADULT,359,359
1071 GRANT AVE,40.83044034755179,-73.9168383875116,2024510026,17, 18101,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1071 GRANT AVE,40.83044034755179,-73.9168383875116,2024510026,17, 18101,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1071 GRANT AVE,40.83044034755179,-73.9168383875116,2024510026,17, 18101,204,12/31/2019,Bronx,SINGLE ADULT,359,359
104-39 134 ST,40.69079119487671,-73.81241452755339,4095880030,50, 15801,410,12/31/2019,Queens,ADULT FAMILY,15,31
104-39 134 ST,40.69079119487671,-73.81241452755339,4095880030,50, 15801,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
104-39 134 ST,40.69079119487671,-73.81241452755339,4095880030,50, 15801,410,12/31/2019,Queens,SINGLE ADULT,63,63
104-39 134 ST,40.69079119487671,-73.81241452755339,4095880030,50, 15801,410,12/31/2019,Queens,ADULT FAMILY,15,31
104-39 134 ST,40.69079119487671,-73.81241452755339,4095880030,50, 15801,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
104-39 134 ST,40.69079119487671,-73.81241452755339,4095880030,50, 15801,410,12/31/2019,Queens,SINGLE ADULT,63,63
1427 FULTON ST,40.6801189803043,-73.94437624216727,3018540048,57, 269  ,303,12/31/2019,Brooklyn,ADULT FAMILY,69,144
1427 FULTON ST,40.6801189803043,-73.94437624216727,3018540048,57, 269  ,303,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,362,1128
1427 FULTON ST,40.6801189803043,-73.94437624216727,3018540048,57, 269  ,303,12/31/2019,Brooklyn,SINGLE ADULT,487,487
1427 FULTON ST,40.6801189803043,-73.94437624216727,3018540048,57, 269  ,303,12/31/2019,Brooklyn,ADULT FAMILY,69,144
1427 FULTON ST,40.6801189803043,-73.94437624216727,3018540048,57, 269  ,303,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,362,1128
1427 FULTON ST,40.6801189803043,-73.94437624216727,3018540048,57, 269  ,303,12/31/2019,Brooklyn,SINGLE ADULT,487,487
3068 BRIGHTON 13 ST,40.578737152823386,-73.95641955863954,3087150041,43, 61004,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
3068 BRIGHTON 13 ST,40.578737152823386,-73.95641955863954,3087150041,43, 61004,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
3068 BRIGHTON 13 ST,40.578737152823386,-73.95641955863954,3087150041,43, 61004,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
247 W 38 ST,40.75409230606114,-73.99014278163214,1007880019,07, 113  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
247 W 38 ST,40.75409230606114,-73.99014278163214,1007880019,07, 113  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
247 W 38 ST,40.75409230606114,-73.99014278163214,1007880019,07, 113  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
247 W 38 ST,40.75409230606114,-73.99014278163214,1007880019,07, 113  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
247 W 38 ST,40.75409230606114,-73.99014278163214,1007880019,07, 113  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
247 W 38 ST,40.75409230606114,-73.99014278163214,1007880019,07, 113  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
3219 CORSA AVE,40.87328301134889,-73.84544400749172,2047420122,15, 358  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
3219 CORSA AVE,40.87328301134889,-73.84544400749172,2047420122,15, 358  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
3219 CORSA AVE,40.87328301134889,-73.84544400749172,2047420122,15, 358  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
687 W 204 STREET,40.867866371144366,-73.92364668009985,1022400037,13, 295  ,112,12/31/2019,Manhattan,ADULT FAMILY,26,56
687 W 204 STREET,40.867866371144366,-73.92364668009985,1022400037,13, 295  ,112,12/31/2019,Manhattan,FAMILY WITH CHILDREN,152,458
687 W 204 STREET,40.867866371144366,-73.92364668009985,1022400037,13, 295  ,112,12/31/2019,Manhattan,SINGLE ADULT,217,217
501 E 176 STREET,40.84560858766387,-73.89756940623022,2029240001,17, 395  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
501 E 176 STREET,40.84560858766387,-73.89756940623022,2029240001,17, 395  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
501 E 176 STREET,40.84560858766387,-73.89756940623022,2029240001,17, 395  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
723 BRISTOL STREET,40.653191664864345,-73.90843154185518,3036420001,58, 922  ,316,12/31/2019,Brooklyn,ADULT FAMILY,64,136
723 BRISTOL STREET,40.653191664864345,-73.90843154185518,3036420001,58, 922  ,316,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,354,1096
723 BRISTOL STREET,40.653191664864345,-73.90843154185518,3036420001,58, 922  ,316,12/31/2019,Brooklyn,SINGLE ADULT,339,339
723 BRISTOL STREET,40.653191664864345,-73.90843154185518,3036420001,58, 922  ,316,12/31/2019,Brooklyn,ADULT FAMILY,64,136
723 BRISTOL STREET,40.653191664864345,-73.90843154185518,3036420001,58, 922  ,316,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,354,1096
723 BRISTOL STREET,40.653191664864345,-73.90843154185518,3036420001,58, 922  ,316,12/31/2019,Brooklyn,SINGLE ADULT,339,339
716 WILLIAMS AVE,40.65821249885135,-73.89623886628237,3038670067,58,1132  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
716 WILLIAMS AVE,40.65821249885135,-73.89623886628237,3038670067,58,1132  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
716 WILLIAMS AVE,40.65821249885135,-73.89623886628237,3038670067,58,1132  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
716 WILLIAMS AVE,40.65821249885135,-73.89623886628237,3038670067,58,1132  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
716 WILLIAMS AVE,40.65821249885135,-73.89623886628237,3038670067,58,1132  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
716 WILLIAMS AVE,40.65821249885135,-73.89623886628237,3038670067,58,1132  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
124-05 95 AVE,40.69361291914216,-73.82286792644263,4094410046,50, 148  ,409,12/31/2019,Queens,ADULT FAMILY,12,24
124-05 95 AVE,40.69361291914216,-73.82286792644263,4094410046,50, 148  ,409,12/31/2019,Queens,FAMILY WITH CHILDREN,63,197
124-05 95 AVE,40.69361291914216,-73.82286792644263,4094410046,50, 148  ,409,12/31/2019,Queens,SINGLE ADULT,91,91
124-05 95 AVE,40.69361291914216,-73.82286792644263,4094410046,50, 148  ,409,12/31/2019,Queens,ADULT FAMILY,12,24
124-05 95 AVE,40.69361291914216,-73.82286792644263,4094410046,50, 148  ,409,12/31/2019,Queens,FAMILY WITH CHILDREN,63,197
124-05 95 AVE,40.69361291914216,-73.82286792644263,4094410046,50, 148  ,409,12/31/2019,Queens,SINGLE ADULT,91,91
311 E BEDFORD PARK BLVD,40.8698710367071,-73.88514475481661,2032920062,27, 415  ,207,12/31/2019,Bronx,ADULT FAMILY,55,117
311 E BEDFORD PARK BLVD,40.8698710367071,-73.88514475481661,2032920062,27, 415  ,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
311 E BEDFORD PARK BLVD,40.8698710367071,-73.88514475481661,2032920062,27, 415  ,207,12/31/2019,Bronx,SINGLE ADULT,265,265
852 E 229 ST,40.889230510046026,-73.85453192266552,2048530081,15, 406  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
852 E 229 ST,40.889230510046026,-73.85453192266552,2048530081,15, 406  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
852 E 229 ST,40.889230510046026,-73.85453192266552,2048530081,15, 406  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
199 BRADFORD ST,40.67439239171323,-73.89261222895117,3037080006,44,1152  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
199 BRADFORD ST,40.67439239171323,-73.89261222895117,3037080006,44,1152  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
199 BRADFORD ST,40.67439239171323,-73.89261222895117,3037080006,44,1152  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
199 BRADFORD ST,40.67439239171323,-73.89261222895117,3037080006,44,1152  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
199 BRADFORD ST,40.67439239171323,-73.89261222895117,3037080006,44,1152  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
199 BRADFORD ST,40.67439239171323,-73.89261222895117,3037080006,44,1152  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
23-90 29 ST,40.66059777709016,-74.00414136572459,NA,40,  18  ,307,12/31/2019,Brooklyn,ADULT FAMILY,11,25
23-90 29 ST,40.66059777709016,-74.00414136572459,NA,40,  18  ,307,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,36,127
23-90 29 ST,40.66059777709016,-74.00414136572459,NA,40,  18  ,307,12/31/2019,Brooklyn,SINGLE ADULT,67,67
23-90 29 ST,40.66059777709016,-74.00414136572459,NA,40,  18  ,307,12/31/2019,Brooklyn,ADULT FAMILY,11,25
23-90 29 ST,40.66059777709016,-74.00414136572459,NA,40,  18  ,307,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,36,127
23-90 29 ST,40.66059777709016,-74.00414136572459,NA,40,  18  ,307,12/31/2019,Brooklyn,SINGLE ADULT,67,67
14-23 111 ST,40.78485354202862,-73.85592272605248,4040460022,52, 929  ,407,12/31/2019,Queens,ADULT FAMILY,9,19
14-23 111 ST,40.78485354202862,-73.85592272605248,4040460022,52, 929  ,407,12/31/2019,Queens,FAMILY WITH CHILDREN,42,141
14-23 111 ST,40.78485354202862,-73.85592272605248,4040460022,52, 929  ,407,12/31/2019,Queens,SINGLE ADULT,76,76
2 AVE,40.63755369198412,-74.12963155510398,5010090019,22, 207  ,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
2 AVE,40.63755369198412,-74.12963155510398,5010090019,22, 207  ,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
2 AVE,40.63755369198412,-74.12963155510398,5010090019,22, 207  ,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
34 COOPER SQ,40.728154472783906,-73.99093315704415,1005440045,06,  42  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
34 COOPER SQ,40.728154472783906,-73.99093315704415,1005440045,06,  42  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
34 COOPER SQ,40.728154472783906,-73.99093315704415,1005440045,06,  42  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
34 COOPER SQ,40.728154472783906,-73.99093315704415,1005440045,06,  42  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
34 COOPER SQ,40.728154472783906,-73.99093315704415,1005440045,06,  42  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
34 COOPER SQ,40.728154472783906,-73.99093315704415,1005440045,06,  42  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
4220 BOSTON RD,40.887202160321934,-73.82486927959344,2052860005,15, 46202,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4220 BOSTON RD,40.887202160321934,-73.82486927959344,2052860005,15, 46202,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4220 BOSTON RD,40.887202160321934,-73.82486927959344,2052860005,15, 46202,212,12/31/2019,Bronx,SINGLE ADULT,340,340
56-45 MAIN ST,40.74681695395825,-73.82615501061835,4051650001,52, 799  ,407,12/31/2019,Queens,ADULT FAMILY,9,19
56-45 MAIN ST,40.74681695395825,-73.82615501061835,4051650001,52, 799  ,407,12/31/2019,Queens,FAMILY WITH CHILDREN,42,141
56-45 MAIN ST,40.74681695395825,-73.82615501061835,4051650001,52, 799  ,407,12/31/2019,Queens,SINGLE ADULT,76,76
33-33 CRESCENT ST,40.68855827044238,-73.87377776622832,NA,39,118201,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
33-33 CRESCENT ST,40.68855827044238,-73.87377776622832,NA,39,118201,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
33-33 CRESCENT ST,40.68855827044238,-73.87377776622832,NA,39,118201,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
4413 8 AVE,40.64434050667439,-74.00034232714046,3007420005,48,  94  ,312,12/31/2019,Brooklyn,ADULT FAMILY,16,35
4413 8 AVE,40.64434050667439,-74.00034232714046,3007420005,48,  94  ,312,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,21,69
4413 8 AVE,40.64434050667439,-74.00034232714046,3007420005,48,  94  ,312,12/31/2019,Brooklyn,SINGLE ADULT,55,55
4413 8 AVE,40.64434050667439,-74.00034232714046,3007420005,48,  94  ,312,12/31/2019,Brooklyn,ADULT FAMILY,16,35
4413 8 AVE,40.64434050667439,-74.00034232714046,3007420005,48,  94  ,312,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,21,69
4413 8 AVE,40.64434050667439,-74.00034232714046,3007420005,48,  94  ,312,12/31/2019,Brooklyn,SINGLE ADULT,55,55
388 BRIDGE ST,40.6915854196149,-73.98532359264277,3001527501,31,  11  ,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
388 BRIDGE ST,40.6915854196149,-73.98532359264277,3001527501,31,  11  ,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
388 BRIDGE ST,40.6915854196149,-73.98532359264277,3001527501,31,  11  ,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
388 BRIDGE ST,40.6915854196149,-73.98532359264277,3001527501,31,  11  ,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
388 BRIDGE ST,40.6915854196149,-73.98532359264277,3001527501,31,  11  ,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
388 BRIDGE ST,40.6915854196149,-73.98532359264277,3001527501,31,  11  ,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
5811 PRESTON CT,40.63933803408968,-73.92240925291638,3079320234,58, 94401,318,12/31/2019,Brooklyn,ADULT FAMILY,39,80
5811 PRESTON CT,40.63933803408968,-73.92240925291638,3079320234,58, 94401,318,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,177,547
5811 PRESTON CT,40.63933803408968,-73.92240925291638,3079320234,58, 94401,318,12/31/2019,Brooklyn,SINGLE ADULT,195,195
4220 BOSTON RD,40.887202160321934,-73.82486927959344,2052860005,15, 46202,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4220 BOSTON RD,40.887202160321934,-73.82486927959344,2052860005,15, 46202,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4220 BOSTON RD,40.887202160321934,-73.82486927959344,2052860005,15, 46202,212,12/31/2019,Bronx,SINGLE ADULT,340,340
116-15 131 ST,40.67760745092177,-73.80873099318927,4116870061,50, 178  ,410,12/31/2019,Queens,ADULT FAMILY,15,31
116-15 131 ST,40.67760745092177,-73.80873099318927,4116870061,50, 178  ,410,12/31/2019,Queens,FAMILY WITH CHILDREN,53,160
116-15 131 ST,40.67760745092177,-73.80873099318927,4116870061,50, 178  ,410,12/31/2019,Queens,SINGLE ADULT,63,63
88-20 219 ST,40.729072147281606,-73.74509625465255,4106780058,53, 552  ,413,12/31/2019,Queens,ADULT FAMILY,33,70
88-20 219 ST,40.729072147281606,-73.74509625465255,4106780058,53, 552  ,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
88-20 219 ST,40.729072147281606,-73.74509625465255,4106780058,53, 552  ,413,12/31/2019,Queens,SINGLE ADULT,172,172
88-20 219 ST,40.729072147281606,-73.74509625465255,4106780058,53, 552  ,413,12/31/2019,Queens,ADULT FAMILY,33,70
88-20 219 ST,40.729072147281606,-73.74509625465255,4106780058,53, 552  ,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
88-20 219 ST,40.729072147281606,-73.74509625465255,4106780058,53, 552  ,413,12/31/2019,Queens,SINGLE ADULT,172,172
66-96 FRESHPOND RD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66-96 FRESHPOND RD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66-96 FRESHPOND RD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454 GRAND CONCOURSE,40.84004402224376,-73.91301717836832,2028320030,17, 225  ,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1454 GRAND CONCOURSE,40.84004402224376,-73.91301717836832,2028320030,17, 225  ,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1454 GRAND CONCOURSE,40.84004402224376,-73.91301717836832,2028320030,17, 225  ,204,12/31/2019,Bronx,SINGLE ADULT,359,359
1454 GRAND CONCOURSE,40.84004402224376,-73.91301717836832,2028320030,17, 225  ,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1454 GRAND CONCOURSE,40.84004402224376,-73.91301717836832,2028320030,17, 225  ,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1454 GRAND CONCOURSE,40.84004402224376,-73.91301717836832,2028320030,17, 225  ,204,12/31/2019,Bronx,SINGLE ADULT,359,359
330 W 40 ST,40.756378806677155,-73.99176672029105,1007630056,07, 115  ,104,12/31/2019,Manhattan,ADULT FAMILY,14,29
330 W 40 ST,40.756378806677155,-73.99176672029105,1007630056,07, 115  ,104,12/31/2019,Manhattan,FAMILY WITH CHILDREN,44,126
330 W 40 ST,40.756378806677155,-73.99176672029105,1007630056,07, 115  ,104,12/31/2019,Manhattan,SINGLE ADULT,152,152
330 W 40 ST,40.756378806677155,-73.99176672029105,1007630056,07, 115  ,104,12/31/2019,Manhattan,ADULT FAMILY,14,29
330 W 40 ST,40.756378806677155,-73.99176672029105,1007630056,07, 115  ,104,12/31/2019,Manhattan,FAMILY WITH CHILDREN,44,126
330 W 40 ST,40.756378806677155,-73.99176672029105,1007630056,07, 115  ,104,12/31/2019,Manhattan,SINGLE ADULT,152,152
1441 GRANT HWY,40.84318829644202,-73.92296300439696,2025220098,17, 211  ,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1441 GRANT HWY,40.84318829644202,-73.92296300439696,2025220098,17, 211  ,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1441 GRANT HWY,40.84318829644202,-73.92296300439696,2025220098,17, 211  ,204,12/31/2019,Bronx,SINGLE ADULT,359,359
1441 GRANT HWY,40.84318829644202,-73.92296300439696,2025220098,17, 211  ,204,12/31/2019,Bronx,ADULT FAMILY,69,146
1441 GRANT HWY,40.84318829644202,-73.92296300439696,2025220098,17, 211  ,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
1441 GRANT HWY,40.84318829644202,-73.92296300439696,2025220098,17, 211  ,204,12/31/2019,Bronx,SINGLE ADULT,359,359
1850 PHELAN PL,40.853223896961374,-73.91644842496252,2028790240,19, 24501,205,12/31/2019,Bronx,ADULT FAMILY,83,177
1850 PHELAN PL,40.853223896961374,-73.91644842496252,2028790240,19, 24501,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
1850 PHELAN PL,40.853223896961374,-73.91644842496252,2028790240,19, 24501,205,12/31/2019,Bronx,SINGLE ADULT,303,303
26 BROADWAY,40.705679964399216,-74.01330172836009,1000220013,01,   9  ,101,12/31/2019,Manhattan,ADULT FAMILY,27,59
26 BROADWAY,40.705679964399216,-74.01330172836009,1000220013,01,   9  ,101,12/31/2019,Manhattan,FAMILY WITH CHILDREN,88,296
26 BROADWAY,40.705679964399216,-74.01330172836009,1000220013,01,   9  ,101,12/31/2019,Manhattan,SINGLE ADULT,120,120
